"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Tian Z.; Wang Z.; Zhao H.; Wu J.; Hui X.; Tang H.","Tian, Zhuoran (59368741900); Wang, Zeyu (60530390500); Zhao, Haitao (56227228300); Wu, Jingyi (60117439100); Hui, Xinyi (60117322800); Tang, Haifeng (59987626500)","59368741900; 60530390500; 56227228300; 60117439100; 60117322800; 59987626500","Joint Trajectory and Power Allocation Optimization for Secure Real-Time UAV Communication","2025","2025 17th International Conference on Wireless Communications and Signal Processing, WCSP 2025","","","","","","0","10.1109/WCSP68525.2025.1010251","https://www.scopus.com/pages/publications/105033665201?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105033665201"
"Preethi R.; Arvind A.R.; Harivignesh G.; Nagamanikkam N.; Suresh T.; Subha T.D.","Preethi, R. (60626287300); Arvind, A.R. (57204809221); Harivignesh, G. (60623537900); Nagamanikkam, N. (60623639800); Suresh, T. (57219598497); Subha, T.D. (58298012900)","60626287300; 57204809221; 60623537900; 60623639800; 57219598497; 58298012900","Design and Development of CAN Log Analyzer with Parameter Tuning and ECU Flashing Validation","2026","2026 International Conference on ICT and Photonics, ICTP 2026: Advancing ICT Photonics for a Smarter, Sustainable World - Proceedings","","","","","","0","10.1109/ICTP67998.2026.11485448","https://www.scopus.com/pages/publications/105038341049?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105038341049"
"Binici K.; Kashyap A.R.; Schlegel V.; Liu A.T.; Dwivedi V.P.; Nguyen T.-T.; Gao X.; Chen N.F.; Winkler S.","Binici, Kuluhan (57231274100); Kashyap, Abhinav Ramesh (57202803828); Schlegel, Viktor (57208702753); Liu, Andy T. (57211637177); Dwivedi, Vijay Prakash (57203888840); Nguyen, Thanh-Tung (58261262500); Gao, Xiaoxue (57207990386); Chen, Nancy F. (35178981400); Winkler, Stefan (48061685100)","57231274100; 57202803828; 57208702753; 57211637177; 57203888840; 58261262500; 57207990386; 35178981400; 48061685100","MEDSAGE: Enhancing Robustness of Medical Dialogue Summarization to ASR Errors with LLM-generated Synthetic Dialogues","2025","Proceedings of the AAAI Conference on Artificial Intelligence","39","22","","23496","23504","7","10.1609/aaai.v39i22.34518","https://www.scopus.com/pages/publications/105004002646?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105004002646"
"Mubarok I.; Wibowo E.P.; Wiryana I.M.; Aji M.P.; Rinaldi Y.; Paulus Y.","Mubarok, Izazi (60439096200); Wibowo, Eri Prasetyo (35175282300); Wiryana, I Made (55837669800); Aji, Mukhlis Prasetyo (57196081321); Rinaldi, Yolly (60439326200); Paulus, Yavet (60439326300)","60439096200; 35175282300; 55837669800; 57196081321; 60439326200; 60439326300","Tracing the Untraceable: Forensic Analysis of a Silent Fund Transfer Exploit in BI-FAST Mobile Banking","2025","2025 10th International Conference on Informatics and Computing, ICIC 2025","","","","","","0","10.1109/ICIC68054.2025.11309464","https://www.scopus.com/pages/publications/105032036199?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105032036199"
"Studholme S.J.; Mallinson J.B.; Steel J.K.; Brown S.A.","Studholme, Sofie J (58729017200); Mallinson, Joshua B (57197732696); Steel, Jamie K (57219776378); Brown, Simon A (7501420109)","58729017200; 57197732696; 57219776378; 7501420109","Probabilistic computing with percolating nanoparticle networks using experimental data with signatures of criticality","2025","Neuromorphic Computing and Engineering","5","1","014017","","","4","10.1088/2634-4386/adc0b8","https://www.scopus.com/pages/publications/105001794710?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105001794710"
"Agudo M.P.; Zambrano-Asanza S.; Moyolema B.P.; Caldas S.T.; Di Santo S.G.; Franco J.F.","Agudo, Milton Patricio (59006975900); Zambrano-Asanza, Sergio (57193230980); Moyolema, Byron Palate (59970340000); Caldas, Sebastian Tenesaca (60557742800); Di Santo, Silvio Giuseppe (35323738100); Franco, John F. (46661730400)","59006975900; 57193230980; 59970340000; 60557742800; 35323738100; 46661730400","Inverse Reliability Assessment in Distribution Feeders Using a Multi-Zone Calibration Approach","2026","IEEE Access","14","","","118195","118212","0","10.1109/ACCESS.2026.3718491","https://www.scopus.com/pages/publications/105046444169?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105046444169"
"Asil U.; Nasibov E.","Asil, Ufuk (57222479301); Nasibov, Efendi (56007375900)","57222479301; 56007375900","Adaptive Covariance and Quaternion-Focused Hybrid Error-State EKF/UKF for Visual-Inertial Odometry","2025","International Journal of Computational Intelligence Systems","18","1","206","","","4","10.1007/s44196-025-00942-0","https://www.scopus.com/pages/publications/105012844084?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105012844084"
"Schinninger C.; Panse F.; Kühne C.; Ehrlinger L.","Schinninger, Christoph (59941118300); Panse, Fabian (36070100000); Kühne, Constantin (59940806100); Ehrlinger, Lisa (57063205600)","59941118300; 36070100000; 59940806100; 57063205600","Icewafl: A Configurable Data Stream Polluter","2025","Advances in Database Technology - EDBT","28","3","","796","802","0","10.48786/edbt.2025.64","https://www.scopus.com/pages/publications/105007898587?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105007898587"
"Cao J.; Li M.; Wen M.; Cheung S.-C.","Cao, Jialun (57203572215); Li, Meiziniu (57221632114); Wen, Ming (56111949000); Cheung, Shing-Chi (7202472792)","57203572215; 57221632114; 56111949000; 7202472792","A study on prompt design, advantages and limitations of ChatGPT for deep learning program repair","2025","Automated Software Engineering","32","1","30","","","26","10.1007/s10515-025-00492-x","https://www.scopus.com/pages/publications/86000294766?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-86000294766"
"Yang Y.; Holvoet T.","Yang, Yi (57913838300); Holvoet, Tom (55503496900)","57913838300; 55503496900","Bridging the Semantic Gap in vGOAL for Verifiable Autonomous Decision-Making","2025","International Conference on Agents and Artificial Intelligence","1","","","580","587","0","10.5220/0013262400003890","https://www.scopus.com/pages/publications/105001707281?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105001707281"
"Doiphode A.; Saini L.M.","Doiphode, Aditya (60580825700); Saini, Lalit Mohan (7004617304)","60580825700; 7004617304","GNSS-Assisted Time Synchronisation on STM32F401RE: Experimental Evaluation of RTC Drift and Firmware Architecture","2026","Proceedings of 4th International Conference on Electronics and Renewable Systems, ICEARS 2026","","","","521","526","0","10.1109/ICEARS67481.2026.11416789","https://www.scopus.com/pages/publications/105035729694?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105035729694"
"Palak; Mohit; Sharma N.; Bhushan; Jain S.","Palak (60196265600); Mohit (60196458600); Sharma, Nikhil (60195882300); Bhushan (60195882400); Jain, Sanjyoti (59408058200)","60196265600; 60196458600; 60195882300; 60195882400; 59408058200","Python-based OMR Sheet Recognition and Evaluation","2025","Proceedings of International Conference on Modern Sustainable Systems, CMSS 2025","","","","1005","1011","0","10.1109/CMSS66566.2025.11182432","https://www.scopus.com/pages/publications/105022000735?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105022000735"
"Ahn T.; Yu C.; Lee S.; Son Y.","Ahn, Taehwan (59553481900); Yu, Chanhyeong (60760980100); Lee, Sangjin (57221951015); Son, Yongseok (55838113000)","59553481900; 60760980100; 57221951015; 55838113000","ScaleSwap: A Scalable OS Swap System for All-Flash Swap Arrays","2026","Proceedings of the 24th USENIX Conference on File and Storage Technologies, FAST 2026","","","","363","379","0","","https://www.scopus.com/pages/publications/105045844316?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105045844316"
"Chotaliya S.; Khandait T.; Pedrielli G.","Chotaliya, Surdeep (57405264400); Khandait, Tanmay (57219785868); Pedrielli, Giulia (44061775500)","57405264400; 57219785868; 44061775500","Conjunctive Bayesian Optimization (conBO): An Application to Cyber-Physical Systems Verification with Conjunctive Requirements","2026","ACM Transactions on Cyber-Physical Systems","10","3","31","","","0","10.1145/3799710","https://www.scopus.com/pages/publications/105039921316?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105039921316"
"Wang Y.; Gong D.; Ye X.; Deveci M.; Zuo M.","Wang, Yan (57207976756); Gong, Dunwei (7102687714); Ye, Xianming (54421681300); Deveci, Muhammet (55734383000); Zuo, Mingcheng (57191051636)","57207976756; 7102687714; 54421681300; 55734383000; 57191051636","Data-driven constrained multi-objective dual-layer autonomous intelligent optimization and applications in integrated coal mine energy systems","2026","Expert Systems with Applications","317","","131729","","","1","10.1016/j.eswa.2026.131729","https://www.scopus.com/pages/publications/105034507433?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105034507433"
"Chen L.; Feng G.; Wang L.","Chen, Lidan (56258247000); Feng, Guangxu (58109872200); Wang, Lei (60161450600)","56258247000; 58109872200; 60161450600","A Novel Gating Adversarial Imputation Method for High-Fidelity Restoration of Missing Electrical Disturbance Data","2025","Electronics (Switzerland)","14","20","4108","","","2","10.3390/electronics14204108","https://www.scopus.com/pages/publications/105020158359?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105020158359"
"Emunds T.; Nießen N.","Emunds, Tamme (58647171500); Nießen, Nils (23668551000)","58647171500; 23668551000","Utilizing phase-type distributions for queueing-based railway junction performance determination","2025","Journal of Rail Transport Planning and Management","35","","100523","","","1","10.1016/j.jrtpm.2025.100523","https://www.scopus.com/pages/publications/105005842258?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105005842258"
"Carungay S.M.; Cuaresma D.; Dela Cruz R.; Purio M.A.","Carungay, Sheila Mae (59237817200); Cuaresma, Dexter (57972319900); Dela Cruz, Rommel (60058392200); Purio, Mark Angelo (56811715600)","59237817200; 57972319900; 60058392200; 56811715600","Enhancing Communication and Connection: A Revolutionary Device for Deafblind Individuals Enabling Morse Code Vibrational Interactions with Others Through Wearable Technology","2025","6th Technology Innovation Management and Engineering Science International Conference, TIMES-iCON 2025 - Proceedings","","","","","","0","10.1109/TIMES-iCON67125.2025.11488136","https://www.scopus.com/pages/publications/105040637783?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105040637783"
"Souflas T.; Triantopoulou E.; Papaioannou C.; Ramsauer C.; Greitler J.-A.; Schörghofer P.; Leder N.; Stavropoulos P.","Souflas, Thanassis (57216789916); Triantopoulou, Eleftheria (60038919300); Papaioannou, Christos (57863079800); Ramsauer, Christoph (57211334680); Greitler, Julian-Amon (60039056600); Schörghofer, Paul (57204668705); Leder, Norbert (56180031400); Stavropoulos, Panagiotis (35234833000)","57216789916; 60038919300; 57863079800; 57211334680; 60039056600; 57204668705; 56180031400; 35234833000","Tool condition monitoring in milling using cutting force and temperature data from an instrumented milling head","2025","International Journal of Advanced Manufacturing Technology","139","11-12","","6049","6072","10","10.1007/s00170-025-16229-9","https://www.scopus.com/pages/publications/105013037121?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105013037121"
"Guven E.; Benchoubane N.; Kurt G.K.","Guven, Eray (57207998852); Benchoubane, Nesrine (59193713300); Kurt, Gunes Karabulut (57219783285)","57207998852; 59193713300; 57219783285","Experimental Demonstration of a Real-Time Wideband OFDM Generation in Sub-THz","2026","16th ITU Kaleidoscope Academic Conference - AI and Frontier Technologies for Good, ITU K 2026 - Proceedings","","","","","","0","10.23919/ITUK70038.2026.11632488","https://www.scopus.com/pages/publications/105048331977?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105048331977"
"Cea A.; Palacios R.","Cea, Alvaro (57209848930); Palacios, Rafael (35971234700)","57209848930; 35971234700","JAX-based aeroelastic simulation engine for differentiable aircraft dynamics","2025","Computer Physics Communications","311","","109547","","","9","10.1016/j.cpc.2025.109547","https://www.scopus.com/pages/publications/85217923159?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85217923159"
"Li L.; Wang G.; Freeman G.","Li, Lingyuan (57219607450); Wang, Ge (57209399294); Freeman, Guo (56215674900)","57219607450; 57209399294; 56215674900","""it's about Research. It's Not about Language"": Understanding and Designing for Mitigating Non-Native English-Speaking Presenters' Challenges in Live Q&A Sessions at Academic Conferences","2025","Conference on Human Factors in Computing Systems - Proceedings ","","","214","","","2","10.1145/3706598.3713124","https://www.scopus.com/pages/publications/105005755851?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105005755851"
"Eiximeno B.; Miró A.; Begiashvili B.; Valero E.; Rodriguez I.; Lehmkhul O.","Eiximeno, Benet (57905040600); Miró, Arnau (57204515517); Begiashvili, Beka (58040925200); Valero, Eusebio (25230720800); Rodriguez, Ivette (7102747472); Lehmkhul, Oriol (36096789600)","57905040600; 57204515517; 58040925200; 25230720800; 7102747472; 36096789600","PyLOM: A HPC open source reduced order model suite for fluid dynamics applications","2025","Computer Physics Communications","308","","109459","","","10","10.1016/j.cpc.2024.109459","https://www.scopus.com/pages/publications/85211078734?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85211078734"
"Lasso J.; Banks G.; Wing K.; Lybeck T.; Shovic J.","Lasso, James (59983171900); Banks, Gary (59983143100); Wing, Kevin (59983172000); Lybeck, Tim (59983143200); Shovic, John (59360566000)","59983171900; 59983143100; 59983172000; 59983143200; 59360566000","Flipping the Switch: Leveraging Pinball Machines to Teach PLC Programming and Control Systems","2025","2025 Intermountain Engineering, Technology and Computing, IETC 2025","","","","","","2","10.1109/IETC64455.2025.11039489","https://www.scopus.com/pages/publications/105010176616?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105010176616"
"Hafez A.Y.; Abdelnaby R.T.; Mabrouk A.M.; Mosaad A.; Elnagar S.M.; El-Malek A.H.A.; Sayed M.S.","Hafez, Ahmed Y. (59668686900); Abdelnaby, Raafat T. (60586475900); Mabrouk, Ali M. (60587138200); Mosaad, Abdelrhman (60586476000); Elnagar, Saif M. (60587575200); El-Malek, Ahmed H. Abd (60731942900); Sayed, Mohammed S. (7006488150)","59668686900; 60586475900; 60587138200; 60586476000; 60587575200; 60731942900; 7006488150","Implementation of MIMO Digital Beamforming System in Sub-6 GHz Band for 5G","2025","Proceedings of the 13th International Japan-Africa Conference on Electronics, Communications, and Computations, JAC-ECC 2025","","","","300","305","0","10.1109/JAC-ECC67970.2025.11417553","https://www.scopus.com/pages/publications/105035984512?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105035984512"
