Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Backwards and Forwards with Separation Logic,Interactive Theorem Proving,,,,10.1007/978-3-319-94821-8_5,Callum BannisterPeter HöfnerGerwin Klein,2018,https://link.springer.com/chapter/10.1007/978-3-319-94821-8_5,Conference paper
"Call-by-Need, Neededness and All That",Foundations of Software Science and Computation Structures,,,,10.1007/978-3-319-89366-2_13,Delia KesnerAlejandro RíosAndrés Viso,2018,https://link.springer.com/chapter/10.1007/978-3-319-89366-2_13,Conference paper
Random Additive Control Flow Error Detection,"Computer Safety, Reliability, and Security",,,,10.1007/978-3-319-99130-6_15,Jens VankeirsbilckNiels PennemanHans HallezJeroen Boydens,2018,https://link.springer.com/chapter/10.1007/978-3-319-99130-6_15,Conference paper
Formal analysis of pilot error with agent safety logic,Innovations in Systems and Software Engineering,,,,10.1007/s11334-017-0309-y,Seth AhrenbachAlwyn Goodloe,2018,https://link.springer.com/article/10.1007/s11334-017-0309-y,Article
IPL: An Integration Property Language for Multi-model Cyber-physical Systems,Formal Methods,,,,10.1007/978-3-319-95582-7_10,Ivan RuchkinJoshua SunshineGrant IraciBradley SchmerlDavid Garlan,2018,https://link.springer.com/chapter/10.1007/978-3-319-95582-7_10,Conference paper
Modular Software Fault Isolation as Abstract Interpretation,Static Analysis,,,,10.1007/978-3-319-99725-4_12,Frédéric BessonThomas JensenJulien Lepiller,2018,https://link.springer.com/chapter/10.1007/978-3-319-99725-4_12,Conference paper
A Comparative Study of Software Testing Techniques,Networked Systems,,,,10.1007/978-3-319-59647-1_27,Meriem AtifiAbdelaziz MamouniAbdelaziz Marzak,2017,https://link.springer.com/chapter/10.1007/978-3-319-59647-1_27,Conference paper
Refinement Based Formal Development of Human-Machine Interface,Software Technologies: Applications and Foundations,,,,10.1007/978-3-030-04771-9_19,Romain GenietNeeraj Kumar Singh,2018,https://link.springer.com/chapter/10.1007/978-3-030-04771-9_19,Conference paper
Temporal property patterns for model-based testing from UML/OCL,Software & Systems Modeling,,,,10.1007/s10270-017-0635-4,Frédéric DadeauElizabeta FourneretAbir Bouchelaghem,2017,https://link.springer.com/article/10.1007/s10270-017-0635-4,Article
Model Checking of C++ Programs Under the x86-TSO Memory Model,Formal Methods and Software Engineering,,,,10.1007/978-3-030-02450-5_8,Vladimír ŠtillJiří Barnat,2018,https://link.springer.com/chapter/10.1007/978-3-030-02450-5_8,Conference paper
Testing real-time systems from compositional symbolic specifications,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-015-0390-1,Adriana C. DamascenoPatricia D. L. MachadoWilkerson L. Andrade,2015,https://link.springer.com/article/10.1007/s10009-015-0390-1,Article
Abstract State Machines with Exact Real Arithmetic,"Abstract State Machines, Alloy, B, TLA, VDM, and Z",,,,10.1007/978-3-319-91271-4_10,Christoph BeierleKlaus-Dieter Schewe,2018,https://link.springer.com/chapter/10.1007/978-3-319-91271-4_10,Conference paper
Similarity-based prioritization of test case automation,Software Quality Journal,,,,10.1007/s11219-017-9401-7,Daniel FlemströmPasqualina PotenaDaniel SundmarkWasif AfzalMarkus Bohlin,2018,https://link.springer.com/article/10.1007/s11219-017-9401-7,Article
Summarizing Software Artifacts: A Literature Review,Journal of Computer Science and Technology,,,,10.1007/s11390-016-1671-1,Najam NazarYan HuHe Jiang,2016,https://link.springer.com/article/10.1007/s11390-016-1671-1,Article
Index Appearance Record for Transforming Rabin Automata into Parity Automata,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-662-54577-5_26,Jan KřetínskýTobias MeggendorferClara WaldmannMaximilian Weininger,2017,https://link.springer.com/chapter/10.1007/978-3-662-54577-5_26,Conference paper
$$\mathsf {CoreFun}$$ : A Typed Functional Reversible Core Language,Reversible Computation,,,,10.1007/978-3-319-99498-7_21,Petur Andrias Højgaard JacobsenRobin KaarsgaardMichael Kirkedal Thomsen,2018,https://link.springer.com/chapter/10.1007/978-3-319-99498-7_21,Conference paper
Knowledge-based security testing of web applications by logic programming,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-017-0472-3,Philipp ZechMichael FeldererRuth Breu,2017,https://link.springer.com/article/10.1007/s10009-017-0472-3,Article
Distributed Model Checking Using ProB,NASA Formal Methods,,,,10.1007/978-3-319-77935-5_18,Philipp KörnerJens Bendisposto,2018,https://link.springer.com/chapter/10.1007/978-3-319-77935-5_18,Conference paper
Erlang Code Evolution Control,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-319-94460-9_8,David InsaSergio PérezJosep SilvaSalvador Tamarit,2018,https://link.springer.com/chapter/10.1007/978-3-319-94460-9_8,Conference paper
Verification of Time-Aware Business Processes Using Constrained Horn Clauses,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-319-63139-4_3,Emanuele De AngelisFabio FioravantiMaria Chiara MeoAlberto PettorossiMaurizio Proietti,2017,https://link.springer.com/chapter/10.1007/978-3-319-63139-4_3,Conference paper
A Coinductive Approach to Proving Reachability Properties in Logically Constrained Term Rewriting Systems,Automated Reasoning,,,,10.1007/978-3-319-94205-6_20,Ştefan CiobâcăDorel Lucanu,2018,https://link.springer.com/chapter/10.1007/978-3-319-94205-6_20,Conference paper
Verified Certificate Checking for Counting Votes,"Verified Software. Theories, Tools, and Experiments",,,,10.1007/978-3-030-03592-1_5,Milad K. GhaleDirk PattinsonRamana KumarMichael Norrish,2018,https://link.springer.com/chapter/10.1007/978-3-030-03592-1_5,Conference paper
Efficient and scalable omniscient debugging for model transformations,Software Quality Journal,,,,10.1007/s11219-015-9304-4,Jonathan CorleyBrian P. EddyEugene SyrianiJeff Gray,2016,https://link.springer.com/article/10.1007/s11219-015-9304-4,Article
Translation of ATL to AGT and application to a code generator for Simulink,Software & Systems Modeling,,,,10.1007/s10270-017-0607-8,Elie RichaEtienne BordeLaurent Pautet,2017,https://link.springer.com/article/10.1007/s10270-017-0607-8,Article
Approximating Event System Abstractions by&#xa0;Covering Their States and Transitions,Perspectives of System Informatics,,,,10.1007/978-3-319-74313-4_16,Jacques JulliandOlga KouchnarenkoPierre-Alain MassonGuillaume Voiron,2018,https://link.springer.com/chapter/10.1007/978-3-319-74313-4_16,Conference paper
Learning Shape Analysis,Static Analysis,,,,10.1007/978-3-319-66706-5_4,Marc BrockschmidtYuxin ChenPushmeet KohliSiddharth KrishnaDaniel Tarlow,2017,https://link.springer.com/chapter/10.1007/978-3-319-66706-5_4,Conference paper
A feature-based classification of formal verification techniques for software models,Software & Systems Modeling,,,,10.1007/s10270-017-0591-z,Sebastian GabmeyerPetra KaufmannMartina SeidlMartin GogollaGerti Kappel,2017,https://link.springer.com/article/10.1007/s10270-017-0591-z,Article
"Life Sciences-Inspired Test Case Similarity Measures for Search-Based, FSM-Based Software Testing",Modelling Foundations and Applications,,,,10.1007/978-3-319-92997-2_13,Nesa AsoudehYvan Labiche,2018,https://link.springer.com/chapter/10.1007/978-3-319-92997-2_13,Conference paper
Verifying Controllability of Time-Aware Business Processes,Rules and Reasoning,,,,10.1007/978-3-319-61252-2_8,Emanuele De AngelisFabio FioravantiMaria Chiara MeoAlberto PettorossiMaurizio Proietti,2017,https://link.springer.com/chapter/10.1007/978-3-319-61252-2_8,Conference paper
"EAHyper: Satisfiability, Implication, and Equivalence Checking of Hyperproperties",Computer Aided Verification,,,,10.1007/978-3-319-63390-9_29,Bernd FinkbeinerChristopher HahnMarvin Stenger,2017,https://link.springer.com/chapter/10.1007/978-3-319-63390-9_29,Conference paper
ReTest: Framework for Applying TDD in the Development of Non-deterministic Algorithms,Agile Methods,,,,10.1007/978-3-319-55907-0_7,André A. S. IvoEduardo M. Guerra,2017,https://link.springer.com/chapter/10.1007/978-3-319-55907-0_7,Conference paper
Deadlock Detection for Actor-Based Coroutines,Formal Methods,,,,10.1007/978-3-319-95582-7_3,Keyvan AzadbakhtFrank S. de BoerErik de Vink,2018,https://link.springer.com/chapter/10.1007/978-3-319-95582-7_3,Conference paper
A Fragment of Linear Temporal Logic for Universal Very Weak Automata,Automated Technology for Verification and Analysis,,,,10.1007/978-3-030-01090-4_20,Keerthi AdabalaRüdiger Ehlers,2018,https://link.springer.com/chapter/10.1007/978-3-030-01090-4_20,Conference paper
Automated Verification of Concurrent Stochastic Games,Quantitative Evaluation of Systems,,,,10.1007/978-3-319-99154-2_14,Marta KwiatkowskaGethin NormanDavid ParkerGabriel Santos,2018,https://link.springer.com/chapter/10.1007/978-3-319-99154-2_14,Conference paper
Third International Competition on Runtime Verification,Runtime Verification,,,,10.1007/978-3-319-46982-9_3,Giles RegerSylvain HalléYliès Falcone,2016,https://link.springer.com/chapter/10.1007/978-3-319-46982-9_3,Conference paper
Towards a Unified View of Modeling and Programming,"Leveraging Applications of Formal Methods, Verification and Validation: Discussion, Dissemination, Applications",,,,10.1007/978-3-319-47169-3_17,Manfred BroyKlaus HavelundRahul Kumar,2016,https://link.springer.com/chapter/10.1007/978-3-319-47169-3_17,Conference paper
Quantitative Evaluation of Attack Defense Trees Using Stochastic Timed Automata,Graphical Models for Security,,,,10.1007/978-3-319-74860-3_5,René Rydhof HansenPeter Gjøl JensenKim Guldstrand LarsenAxel LegayDanny Bøgsted Poulsen,2018,https://link.springer.com/chapter/10.1007/978-3-319-74860-3_5,Conference paper
Symbolic Semantics for Multiparty Interactions in the Link-Calculus,SOFSEM 2017: Theory and Practice of Computer Science,,,,10.1007/978-3-319-51963-0_6,Linda BrodoCarlos Olarte,2017,https://link.springer.com/chapter/10.1007/978-3-319-51963-0_6,Conference paper
Relational Thread-Modular Abstract Interpretation Under Relaxed Memory Models,Programming Languages and Systems,,,,10.1007/978-3-030-02768-1_6,Thibault SuzanneAntoine Miné,2018,https://link.springer.com/chapter/10.1007/978-3-030-02768-1_6,Conference paper
A framework to specify system requirements using natural interpretation of UML/MARTE diagrams,Software & Systems Modeling,,,,10.1007/s10270-017-0588-7,Aamir M. KhanFrédéric MalletMuhammad Rashid,2017,https://link.springer.com/article/10.1007/s10270-017-0588-7,Article
On reversible Turing machines and their function universality,Acta Informatica,,,,10.1007/s00236-015-0253-y,Holger Bock AxelsenRobert Glück,2016,https://link.springer.com/article/10.1007/s00236-015-0253-y,Article
Specification and Verification of Synchronization with Condition Variables,Formal Techniques for Safety-Critical Systems,,,,10.1007/978-3-319-53946-1_1,Pedro de Carvalho GomesDilian GurovMarieke Huisman,2017,https://link.springer.com/chapter/10.1007/978-3-319-53946-1_1,Conference paper
A Holistic Approach for Soundness Verification of Decision-Aware Process Models,Conceptual Modeling,,,,10.1007/978-3-030-00847-5_17,Massimiliano de LeoniPaolo FelliMarco Montali,2018,https://link.springer.com/chapter/10.1007/978-3-030-00847-5_17,Conference paper
Verifying Temporal Properties of C Programs via Lazy Abstraction,Formal Methods and Software Engineering,,,,10.1007/978-3-319-68690-5_8,Zhao DuanCong TianZhenhua Duan,2017,https://link.springer.com/chapter/10.1007/978-3-319-68690-5_8,Conference paper
From high-level modeling toward efficient and trustworthy circuits,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-017-0462-5,Fadi A. ZaraketMohamad JaberMohamad NoureddineYliès Falcone,2017,https://link.springer.com/article/10.1007/s10009-017-0462-5,Article
Analysing AWN-Specifications Using mCRL2 (Extended Abstract),Integrated Formal Methods,,,,10.1007/978-3-319-98938-9_23,Rob van GlabbeekPeter HöfnerDjurre van der Wal,2018,https://link.springer.com/chapter/10.1007/978-3-319-98938-9_23,Conference paper
Complexity and Resource Bound Analysis of Imperative Programs Using Difference Constraints,Journal of Automated Reasoning,,,,10.1007/s10817-016-9402-4,Moritz SinnFlorian ZulegerHelmut Veith,2017,https://link.springer.com/article/10.1007/s10817-016-9402-4,Article
Modular Verification of Concurrent Programs via Sequential Model Checking,Automated Technology for Verification and Analysis,,,,10.1007/978-3-030-01090-4_14,Dan RasinOrna GrumbergSharon Shoham,2018,https://link.springer.com/chapter/10.1007/978-3-030-01090-4_14,Conference paper
Software Verification: Testing vs. Model Checking,Hardware and Software: Verification and Testing,,,,10.1007/978-3-319-70389-3_7,Dirk BeyerThomas Lemberger,2017,https://link.springer.com/chapter/10.1007/978-3-319-70389-3_7,Conference paper
"Static versus Dynamic Verification in Why3, Frama-C and SPARK 2014","Leveraging Applications of Formal Methods, Verification and Validation: Foundational Techniques",,,,10.1007/978-3-319-47166-2_32,Nikolai KosmatovClaude MarchéYannick MoyJulien Signoles,2016,https://link.springer.com/chapter/10.1007/978-3-319-47166-2_32,Conference paper
Orchestration Combinators in Apla+ Language,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-319-57708-1_1,Zhen YouJinyun Xue,2017,https://link.springer.com/chapter/10.1007/978-3-319-57708-1_1,Conference paper
Factorisation of Petri Net Solvable Transition Systems,Application and Theory of Petri Nets and Concurrency,,,,10.1007/978-3-319-91268-4_5,Raymond DevillersUli Schlachter,2018,https://link.springer.com/chapter/10.1007/978-3-319-91268-4_5,Conference paper
Bounded choice-free Petri net synthesis: algorithmic issues,Acta Informatica,,,,10.1007/s00236-017-0310-9,Eike BestRaymond DevillersUli Schlachter,2017,https://link.springer.com/article/10.1007/s00236-017-0310-9,Article
Model Checking Quantitative Hyperproperties,Computer Aided Verification,,,,10.1007/978-3-319-96145-3_8,Bernd FinkbeinerChristopher HahnHazem Torfah,2018,https://link.springer.com/chapter/10.1007/978-3-319-96145-3_8,Conference paper
A Verifier of Directed Acyclic Graphs for Model Checking with Memory Consistency Models,Hardware and Software: Verification and Testing,,,,10.1007/978-3-319-70389-3_4,Tatsuya Abe,2017,https://link.springer.com/chapter/10.1007/978-3-319-70389-3_4,Conference paper
Functional Big-Step Semantics,Programming Languages and Systems,,,,10.1007/978-3-662-49498-1_23,Scott OwensMagnus O. MyreenRamana KumarYong Kiam Tan,2016,https://link.springer.com/chapter/10.1007/978-3-662-49498-1_23,Conference paper
Compiling Parameterized X86-TSO Concurrent Programs to Cubicle- $$\mathcal {W}$$,Formal Methods and Software Engineering,,,,10.1007/978-3-319-68690-5_6,Sylvain ConchonDavid DeclerckFatiha Zaïdi,2017,https://link.springer.com/chapter/10.1007/978-3-319-68690-5_6,Conference paper
A New Functional-Logic Compiler for Curry: Sprite,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-319-63139-4_6,Sergio AntoyAndy Jost,2017,https://link.springer.com/chapter/10.1007/978-3-319-63139-4_6,Conference paper
Android Platform Modeling and Android App Verification in the ACL2 Theorem Prover,"Verified Software: Theories, Tools, and Experiments",,,,10.1007/978-3-319-29613-5_11,Eric SmithAlessandro Coglio,2016,https://link.springer.com/chapter/10.1007/978-3-319-29613-5_11,Conference paper
